CU_ID,Species,Stock,DataType,Year,SpnForAbd_Wild,SpnForTrend_Wild,RelLBM,AbsLBM,LongTrend,PercChange,ProbDeclBelowLBM,Percentile,RelUBM,AbsUBM,NumStdMetrics,Value,IntStatusRaw,IntStatusRaw_Short,IntStatus_Short,RapidStatus,BinLabel,BinPath,RapidScore,RelLBMCat,AbsLBMCat,LongTrendCat,PercChangeCat,ProbDeclBelowLBMCat,PercentileCat,RelUBMCat,AbsUBMCat,RelAbdCat,AbsAbdCat,RelAbd_LBM,RelAbd_UBM,SpnForAbd_Total,SpnForTrend_Total,ConfidenceRating5,ConfidenceRating3,ConfidenceRating2,IntStatus5,IntStatus3,IntStatus2
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,1999,6577.15919,6577.15919,NA,NA,NA,NA,NA,NA,NA,NA,0,9653.558079,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,7760.15919,7760.15919,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2000,6903.465749,6903.465749,NA,NA,NA,NA,NA,NA,NA,NA,0,8108.130853,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,7901.465749,7901.465749,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2001,5692.497538,5692.497538,NA,NA,NA,NA,NA,NA,NA,NA,0,6976.903833,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,6133.497538,6133.497538,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2002,6870.978494,6870.978494,NA,NA,NA,NA,NA,NA,NA,NA,0,6427.622139,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,8359.978494,8359.978494,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2003,11245.6556,11245.6556,NA,NA,NA,NA,NA,NA,NA,NA,0,7245.733383,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,12810.47424,12810.47424,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2004,4866.77461,4866.77461,NA,NA,NA,NA,NA,NA,NA,NA,0,6822.176099,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,6206.77461,6206.77461,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2005,4617,4617,NA,NA,NA,NA,NA,NA,NA,NA,0,6294.79318,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,4947,4947,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2006,4072.956212,4072.956212,NA,NA,NA,NA,NA,NA,NA,NA,0,5887.119392,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,4341.956212,4341.956212,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2007,1521,1521,NA,NA,NA,NA,NA,NA,NA,NA,0,4354.366383,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,1748,1748,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2008,4070,4070,NA,NA,NA,NA,NA,NA,NA,NA,0,3553.422881,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,6201,6201,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2009,2841,2841,NA,NA,54,-78.7975,100,NA,NA,NA,2,3190.750857,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,4692,19652,3087,3087,Moderate,Moderate,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2010,5060,5060,NA,NA,55,-69.8263,99.2667,NA,NA,NA,2,3249.758011,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,4692,19652,6806,6806,Moderate,Moderate,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2011,2767,2767,NA,NA,53,-67.6396,99.1667,NA,NA,NA,2,3007.952034,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,4692,19652,3602,3602,Moderate,Moderate,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2012,2494.826825,2494.826825,NA,NA,62,-66.0824,98.5,NA,NA,NA,2,3320.879711,Red,R,R,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,4692,19652,3012.826825,3012.826825,Moderate,Moderate,High,Red,Red,Red
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2013,3688.49086,3688.49086,NA,NA,62,-64.0584,97.9667,NA,NA,NA,2,3256.147017,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,4692,19652,4051.49086,4051.49086,Moderate,Moderate,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2014,13810.27052,13810.27052,NA,NA,81,-37.3245,64.7667,NA,NA,NA,2,4467.352227,NA,NA,NA,Amber,Node65,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,4692,19652,15149.27052,15149.27052,Low,Low,Moderate,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2015,7465.074791,7465.074791,NA,NA,86,-11.8656,38,NA,NA,NA,2,4828.663318,NA,NA,NA,Amber,Node65,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,4692,19652,8161.074791,8161.074791,Low,Low,Moderate,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2016,2410.343826,2410.343826,NA,NA,87,-23.9375,49.2333,NA,NA,NA,2,4697.219905,NA,NA,NA,Amber,Node65,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Amber,NA,NA,NA,NA,NA,NA,4692,19652,2711.346448,2711.346448,Low,Low,Moderate,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2017,1390.17522,1390.17522,NA,NA,82,-38.6713,64.2667,NA,NA,NA,2,4178.753181,NA,NA,NA,Amber,Node65,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,4692,19652,1911.493143,1911.493143,Low,Low,Moderate,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2018,2336.929819,2336.929819,NA,NA,77,-22.7313,48,NA,NA,NA,2,3814.223274,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Green,Amber,NA,NA,NA,NA,NA,NA,4692,19652,2452.929819,2452.929819,Moderate,Moderate,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2019,915,915,NA,NA,48,-45.3897,69.9333,NA,NA,NA,2,2216.408942,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,4692,19652,1041,1041,Moderate,Moderate,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2020,4769.141707,4769.141707,NA,NA,44,-25.3791,50.2667,NA,NA,NA,2,2026.427667,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,4692,19652,4852.141707,4852.141707,Moderate,Moderate,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2021,4362,4362,NA,NA,50,-8.3926,37.6333,NA,NA,NA,2,2281.667934,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Green,NA,NA,NA,NA,NA,NA,4692,19652,4901,4901,Moderate,Moderate,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2022,5613,5613,NA,NA,65,-18.635,44.1,NA,NA,NA,2,3016.320869,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Amber,NA,NA,NA,NA,NA,NA,4692,19652,6453,6453,Moderate,Moderate,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2023,3499.451076,3499.451076,NA,NA,71,-10.5128,38.9333,NA,NA,NA,2,3270.0048,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Green,NA,NA,NA,NA,NA,NA,4692,19652,3710.451076,3710.451076,Moderate,Moderate,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,2024,3207.649903,3207.649903,NA,NA,93,-18.0624,44.5667,NA,NA,NA,2,4202.440407,NA,NA,NA,Amber,Node65,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Amber,NA,NA,NA,NA,NA,NA,4692,19652,3526.57874,3526.57874,Low,Low,Moderate,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,NA,NA,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,NA,NA,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,NA,NA,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,NA,NA,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,1999,13499.25798,13499.25798,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,15269.25798,15269.25798,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2000,15137.08373,15137.08373,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,16916.08373,16916.08373,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2001,21389.65191,21389.65191,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,23807.65191,23807.65191,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2002,18893.07279,18893.07279,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,24408.07279,24408.07279,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2003,34062.49414,34062.49414,NA,NA,NA,NA,NA,NA,NA,NA,0,19490.67923,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,39328.49414,39328.49414,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2004,25462.85268,25462.85268,NA,NA,NA,NA,NA,NA,NA,NA,0,22128.2162,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,28407.85268,28407.85268,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2005,14392.45974,14392.45974,NA,NA,NA,NA,NA,NA,NA,NA,0,21906.09507,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,17566.45974,17566.45974,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2006,14533.71735,14533.71735,NA,NA,NA,NA,NA,NA,NA,NA,0,20276.80696,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,17198.71735,17198.71735,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2007,7828.509553,7828.509553,NA,NA,NA,NA,NA,NA,NA,NA,0,17001.01554,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,9601.509553,9601.509553,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2008,12810.63011,12810.63011,NA,NA,NA,NA,NA,NA,NA,NA,0,13980.85314,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,14193.63011,14193.63011,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2009,14675.38011,14675.38011,NA,NA,NA,NA,NA,NA,NA,NA,0,12521.8972,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,16549.38011,16549.38011,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2010,17125,17125,NA,NA,NA,NA,NA,NA,NA,NA,0,12964.90221,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,19444,19444,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2011,14746.95975,14746.95975,NA,NA,NA,NA,NA,NA,NA,NA,0,13002.72574,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,16174.95975,16174.95975,NA,NA,NA,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2012,6147.00242,6147.00242,NA,NA,NA,NA,NA,NA,NA,NA,0,12388.85762,Amber,A,A,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491,13555,7707.00242,7707.00242,NA,NA,NA,Amber,Amber,NotRed
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2013,6667.018512,6667.018512,NA,NA,76,-57.448,94.4667,NA,NA,NA,2,10871.8511,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,3491,13555,9246.018512,9246.018512,Moderate,Moderate,High,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2014,20595.46156,20595.46156,NA,NA,79,-52.6028,88.6333,NA,NA,NA,2,11634.2912,NA,NA,NA,Amber,Node65,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,3491,13555,22454.46156,22454.46156,Low,Low,Moderate,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2015,21763,21763,NA,NA,81,-45.9836,77.8,NA,NA,NA,2,12205.55596,NA,NA,NA,Amber,Node65,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,3491,13555,25645,25645,Low,Low,Moderate,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2016,8051,8051,NA,NA,74,-49.5893,83.0333,NA,NA,NA,2,10814.01662,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,3491,13555,9072,9072,Moderate,Moderate,High,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2017,4954,4954,NA,NA,75,-61.4389,92.9667,NA,NA,NA,2,10357.27616,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,3491,13555,5456,5456,Moderate,Moderate,High,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2018,5368,5368,NA,NA,76,-57.3016,90.7,NA,NA,NA,2,9917.945683,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,3491,13555,5880,5880,Moderate,Moderate,High,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2019,4445,4445,NA,NA,59,-58.3338,92.2,NA,NA,NA,2,7298.637139,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,3491,13555,4616,4616,Moderate,Moderate,High,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2020,10233,10233,NA,NA,51,-52.0648,85.4,NA,NA,NA,2,6276.226599,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,3491,13555,10522,10522,Moderate,Moderate,High,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2021,9265,9265,NA,NA,53,-46.6977,78.7333,NA,NA,NA,2,6455.022115,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,3491,13555,10825,10825,Moderate,Moderate,High,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2022,20593.66072,20593.66072,NA,NA,69,-35.8544,62.5667,NA,NA,NA,2,8583.279301,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,3491,13555,22230.66072,22230.66072,Moderate,Moderate,High,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2023,13721.79938,13721.79938,NA,NA,83,-22.024,46.8,NA,NA,NA,2,10355.54491,NA,NA,NA,Amber,Node65,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Amber,NA,NA,NA,NA,NA,NA,3491,13555,15064.79938,15064.79938,Low,Low,Moderate,NA,NA,NA
CK-11,Chinook,Middle Fraser River_SU_1.3,Rel_Idx,2024,8566,8566,NA,NA,96,-18.3125,42.7333,NA,NA,NA,2,11807.3984,NA,NA,NA,Amber,Node65,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Amber,NA,NA,NA,NA,NA,NA,3491,13555,9164,9164,Low,Low,Moderate,NA,NA,NA
CK-12,Chinook,Upper Fraser River_SP_1.3,Rel_Idx,1995,30634.18561,30634.18561,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,12457,32827.29718,32827.29718,NA,NA,NA,NA,NA,NA
CK-12,Chinook,Upper Fraser River_SP_1.3,Rel_Idx,1996,20115.30887,20115.30887,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,12457,21555.37054,21555.37054,NA,NA,NA,NA,NA,NA
CK-12,Chinook,Upper Fraser River_SP_1.3,Rel_Idx,1997,21985.70699,21985.70699,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,12457,23559.67109,23559.67109,NA,NA,NA,NA,NA,NA
CK-12,Chinook,Upper Fraser River_SP_1.3,Rel_Idx,1998,21489,21489,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,12457,23435,23435,NA,NA,NA,NA,NA,NA
CK-12,Chinook,Upper Fraser River_SP_1.3,Rel_Idx,1999,12825.09238,12825.09238,NA,NA,NA,NA,NA,NA,NA,NA,0,20626.71356,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,12457,13755.09238,13755.09238,NA,NA,NA,NA,NA,NA
CK-12,Chinook,Upper Fraser River_SP_1.3,Rel_Idx,2000,14795,14795,NA,NA,NA,NA,NA,NA,NA,NA,0,17832.48074,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,12457,16081,16081,NA,NA,NA,NA,NA,NA
CK-12,Chinook,Upper Fraser River_SP_1.3,Rel_Idx,2001,19756.14893,19756.14893,NA,NA,NA,NA,NA,NA,NA,NA,0,17768.34102,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,12457,20843.14893,20843.14893,NA,NA,NA,NA,NA,NA
CK-12,Chinook,Upper Fraser River_SP_1.3,Rel_Idx,2002,30135.58305,30135.58305,NA,NA,NA,NA,NA,NA,NA,NA,0,18924.94881,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,12457,31727.58305,31727.58305,NA,NA,NA,NA,NA,NA
CK-12,Chinook,Upper Fraser River_SP_1.3,Rel_Idx,2003,35448,35448,NA,NA,NA,NA,NA,NA,NA,NA,0,20917.50202,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,12457,37541,37541,NA,NA,NA,NA,NA,NA
CK-12,Chinook,Upper Fraser River_SP_1.3,Rel_Idx,2004,29392.16221,29392.16221,NA,NA,NA,NA,NA,NA,NA,NA,0,24691.30399,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862,12457,31300.16221,31300.16221,NA,NA,NA,NA,NA,NA
